id,name,vernacularName,otherNames,wiktionary,glottologId,glottologFamilyId,glottologParentId,level,lat,long,country,iso639-3,iso639-1,scope,type,speakers,logo,logoDesc
4990,Okpe (Northwestern Edo),,"Okpe, Okpe (Nigeria)",,okpe1249,atla1278,okpe1251,language,7.29515,6.24719,NG,okx,,I,L,,,
4991,Walungge,,,,walu1241,sino1245,sout3216,language,27.695,87.2374,IN NP,ola,,I,L,,,
4992,Mochi,,,,moch1256,atla1278,cent2286,language,-3.33743,37.3357,TZ,old,,I,L,,,
4993,Olekha,,,18,olek1239,sino1245,east1469,language,27.2079,90.5546,BT,ole,,I,L,,,
4994,Olkol,,,,olko1234,book1242,book1242,language,-15.2,142.4,AU,olk,,I,E,,,
4995,Oloma,,,,olom1241,atla1278,sout3171,language,7.01279,6.02767,NG,olm,,I,L,,,
4996,Livvi,,"Livvi-Karelian, Livvikovian, Olonets, Southern Olonetsian",306,livv1243,ural1272,east2796,language,61.6565,29.0726,FI RU,olo,,I,L,,,
4997,Olrat,,,,olra1234,aust1307,koro1308,dialect,-14.313,167.433,VU,olr,,I,L,,,
4998,Old Lithuanian,,,2,oldl1240,indo1319,lith1251,dialect,,,,olt,,I,H,,,
4999,Kuvale,Kuvale (Mucubal),,,kuva1244,atla1278,cimb1239,language,-15.3065,12.7148,AO,olu,,I,L,,,
5000,Omaha-Ponca,,"Omaha, Ponca",6,omah1247,siou1252,dheg1241,language,42.0944,-96.5295,US,oma,,I,L,,,
5001,Omba,Ambae (East),East Ambae,1,east2443,aust1307,amba1270,language,-15.3523,167.89,VU,omb,,I,L,,,
5002,Mochica,,,4,moch1259,,,language,-8.01667,-79.0,PE,omc,,I,E,,,
5003,Omagua,,"Agua, Cambeba, Cambeeba, Kambeba, Cambela, Campeba, Compeva, Umaua, Omáua, Omaua, Omayali",1,omag1248,tupi1275,omag1247,language,-3.526,-69.1667,BR PE,omg,,I,L,,,
5004,Omi,,,1,omii1238,cent2225,kali1312,language,3.2542,30.5385,CD,omi,,I,L,,,
5005,Omok,,,70,yuka1240,yuka1259,yuka1259,language,68.051787,162.958525,RU,omk,,I,E,,,
5006,Ombo,,,,ombo1238,atla1278,nkut1239,language,-2.32162,25.1748,CD,oml,,I,L,,,
5007,Minoan,,,45,mino1236,uncl1493,uncl1493,language,35.2072,24.99936,GR,omn,,I,A,,,
5008,Utarmbung,,,1,utar1238,nucl1709,osum1243,language,-4.82756,144.924,PG,omo,,I,L,,,
5009,Old Manipuri,,,,,,,,,,,omp,,I,H,,,
5010,Old Marathi,,,158,oldm1244,indo1319,oldm1248,language,18.0,75.0,IN,omr,,I,H,,,
5011,Omotik,,,,omot1239,nilo1247,tato1241,language,-1.34401,35.6296,KE,omt,,I,L,,,
5012,Omurano,,,,omur1241,,,language,-4.816667,-75.4,PE,omu,,I,E,,,
5013,South Tairora,,,1,sout2943,nucl1709,tair1260,language,-6.35337,145.883,PG,omw,,I,L,,,
5014,Old Mon,,,3,oldm1242,aust1305,moni1258,language,14.83,100.5,TH,omx,,I,H,,,
5015,Selk'nam,,"Ona, Aona, Selknam, Shelknam",3,onaa1245,chon1288,insu1253,language,-54.0,-68.5,AR,ona,,I,L,,,
5016,Lingao,,,1,ling1262,taik1256,ling1270,language,19.885536,109.691664,CN,onb,,I,L,,,
5017,Oneida,,,9,onei1249,iroq1247,moha1257,language,43.438742,-75.708106,CA US,one,,I,L,,,
5018,Olo,,,2,oloo1241,nucl1708,oloe1234,language,-3.2929,142.131,PG,ong,,I,L,,,
5019,Onin,,,1,onin1245,aust1307,onin1244,language,-2.75976,132.062,ID,oni,,I,L,,,
5020,Onjob,,,,onjo1240,daga1274,daga1274,language,-9.31824,149.121,PG,onj,,I,L,,,
5021,Kabore One,,,,kabo1248,nucl1708,cent2238,language,-3.32403,141.88,PG,onk,,I,L,,,
5022,Onobasulu,,,2,onob1238,bosa1245,bosa1246,language,-6.30876,142.776,PG,onn,,I,L,,,
5023,Onondaga,,,,onon1246,iroq1247,nort2947,language,42.92,-76.12,CA US,ono,,I,L,,,
5024,Sartang,,,,sart1249,sino1245,sher1256,language,27.375914,92.409383,IN,onp,,I,L,1000,,
5025,Northern One,,,,nort2907,nucl1708,cent2238,language,-3.25535,142.006,PG,onr,,I,L,,,
5026,Ono,,,,onoo1246,nucl1709,kala1410,language,-6.19223,147.579,PG,ons,,I,L,,,
5027,Ontenu,,,,onte1239,book1242,book1242,language,-6.45912,145.765,PG,ont,,I,L,,,
5028,Unua,,Onua,4,unua1237,aust1307,unua1238,language,-16.2638,167.599,VU,onu,,I,L,,,
5029,Old Nubian,,,99,oldn1245,nubi1251,nobi1239,language,18.760713,31.748657,SD,onw,,I,H,,,
5030,Pidgin Onin,,,,onin1237,pidg1258,onin1246,language,-2.83,132.083,ID,onx,,I,L,,,
5031,O'odham,O’odham,Papago,160,toho1245,utoa1244,pima1249,language,31.7973,-111.995,MX US,ood,,I,L,,,
5032,Ong,,,,ongg1239,aust1305,ongt1234,language,15.1225,106.001,LA,oog,,I,L,,,
5033,Önge,,,2,onge1236,jara1244,jara1244,language,10.6926,92.4707,IN,oon,,I,L,,,
5034,Oorlams,,,,oorl1238,indo1319,afri1273,language,-28.38447,23.01446,ZA,oor,,I,L,,,
5035,Old Ossetic,,"Old Ossetian, Alanic, Sarmatian",,oldo1234,indo1319,osse1245,language,48.48,39.46,UA,oos,,I,A,,,
5036,Okpamheri,,"Opameri, Ibilo",,okpa1238,atla1278,sout3171,language,7.33708,5.97843,NG,opa,,I,L,,,
5037,Kopkaka,,,,kopk1238,nucl1709,kwer1266,language,-4.91191,139.926,ID,opk,,I,L,,,
5038,Oksapmin,,,1,oksa1245,nucl1709,okok1235,language,-5.20797,142.177,PG,opm,,I,L,,,
5039,Opao,,,,opao1240,nucl1580,west2573,language,-7.85988,145.751,PG,opo,,I,L,,,
5040,Opata,,"Heve, Hegue, Eudeve, Teguima",,opat1246,utoa1244,opat1247,language,31.15211,-110.06212,MX,opt,,I,E,,,
5041,Ofayé,,,,ofay1240,nucl1710,nucl1710,language,-22.278,-53.7227,BR,opy,,I,L,,,
5042,Oroha,,,1,oroh1237,aust1307,sout3198,language,-9.7386,161.513,SB,ora,,I,L,,,
5043,Orma,,,,orma1241,afro1255,cent2303,language,-1.79489,39.60749,KE,orc,,I,L,,,
5044,Orejón,,,4,orej1242,tuca1253,napo1243,language,-2.86315,-72.4926,PE,ore,,I,L,,,
5045,Oring,,,,orin1239,atla1278,kori1259,language,6.68753,8.12005,NG,org,,I,L,,,
5046,Oroqen,,,463,oroq1238,tung1282,west2427,language,50.6319,125.017,CN RU,orh,,I,L,1200,,
5047,Odia,ଓଡ଼ିଆ,,265,macr1269,indo1319,oriy1254,family,20.27,85.82,IN,ori,or,M,L,35000000,or,"Madhusudan Rao (1853 – 1912), an Odia poet and writer from India"
5048,Oromo,Afaan Oromoo,,1001,nucl1736,afro1255,nucl1701,family,8,38,ET KE,orm,om,M,L,38068600,om,"Jawar Mohammed (born 1986), an Ethiopian political analyst and activist"
5049,Orang Kanaq,,,,oran1258,aust1307,sing1270,language,1.88296,104.008,MY,orn,,I,L,,,
5050,Orokolo,,,,orok1267,nucl1580,west2573,language,-7.81309,145.34,PG,oro,,I,L,,,
5051,Oruma,,,1,orum1241,ijoi1239,inla1259,language,4.9377,6.38295,NG,orr,,I,L,,,
5052,Orang Seletar,,,,oran1259,aust1307,sing1270,language,1.45841,103.766,MY SG,ors,,I,L,,,
5053,Adivasi Oriya,,,,adiv1239,indo1319,macr1269,language,18.1046,82.8487,IN,ort,,I,L,,,
5054,Ormuri,,,2,ormu1247,indo1319,ormu1249,language,32.6819,69.3444,AF PK,oru,,I,L,,,
5055,Old East Slavic,,Old Russian,184,oldr1238,indo1319,east1426,language,54.813,31.827,RU,orv,,I,H,,,
5056,Oro Win,,,,orow1243,chap1271,wari1267,language,-10.737,-64.0299,BR,orw,,I,L,,,
5057,Oro,,,2,oroo1241,atla1278,obol1242,language,4.86134,8.11394,NG,orx,,I,L,,,
5058,Standard Odia,,,,oriy1255,indo1319,macr1269,language,21.0,85.0,IN,ory,,I,L,,,
5059,Ormu,,,,ormu1248,aust1307,jaya1243,language,-2.51361,140.6015,ID,orz,,I,L,,,
5060,Osage,,,12,osag1243,siou1252,osag1244,language,36.7828,-96.2949,US,osa,,I,L,,,
5061,Oscan,Osco,,30,osca1245,indo1319,sabe1249,language,40.98,15.67,IT,osc,,I,A,,,
5062,Osing,,,,osin1237,aust1307,mode1251,language,-8.25262,114.292,ID,osi,,I,L,,,
5063,Ososo,,,,osos1238,atla1278,igwi1234,language,7.42868,6.21509,NG,oso,,I,L,,,
5064,Old Spanish,,,896,olds1249,indo1319,cast1243,language,41.5,-3.9,ES,osp,,I,H,,,
5065,Ossetian,ирон,,373,iron1242,indo1319,osse1243,language,42.98,44.61,RU,oss,os,I,L,400000,os,"Georgi Maliev (1886 – 1942), an Ossetian poet"
5066,Osatu,,,1,osat1238,atla1278,sout3181,language,6.20829,9.80188,CM,ost,,I,L,,,
5067,Southern One,,,,sout2932,nucl1708,onee1245,language,-3.41913,141.852,PG,osu,,I,L,,,
5068,Old Saxon,,Old Low German,2075,olds1250,indo1319,alts1234,language,52.37,9.72,DE,osx,,I,H,,,
5069,Ottoman Turkish,,Ottoman,2437,otto1234,turk1311,nucl1301,dialect,,,,ota,,I,H,,ota,"Dürrüşehvar Sultan (1914 – 2006), an Ottoman princess, the only daughter of Abdulmjid II and the last heir apparent to the Ottoman Imperial throne"
5070,Old Tibetan,,,,,,,,,,,otb,,I,H,,,
5071,Ot Danum,,Dohoi,1,otda1235,aust1307,nort2891,language,-0.3955,113.469,ID,otd,,I,L,,,
5072,Mezquital Otomi,Ñañu,,121,mezq1235,otom1299,nort3201,language,20.2274,-99.5564,MX US,ote,,I,L,200000,,
5073,Oti,,,,otii1244,,,language,-24.3153231,-50.5580261,BR,oti,,I,E,,,
5074,Old Turkic,,"Orkhon Turkic, Orkhon",154,oldt1247,book1242,book1242,language,37.0,59.0,MN,otk,,I,H,,,
5075,Tilapa Otomi,,,,tila1239,otom1299,sout3245,language,19.4403,-99.5074,MX,otl,,I,L,,,
5076,Eastern Highland Otomi,ñuhü,,,east2556,otom1299,east2737,language,20.5991,-98.0978,MX,otm,,I,L,,,
5077,Tenango Otomi,,,,tena1241,otom1299,east2737,language,20.4262,-98.1751,MX,otn,,I,L,,,
5078,Querétaro Otomi,,,1,quer1236,otom1299,nort3201,language,20.1396,-100.115,MX,otq,,I,L,,,
5079,Otoro,,,,otor1240,heib1242,eban1241,language,11.1187,30.573,SD,otr,,I,L,,,
5080,Estado de México Otomi,ñätho,,5,esta1236,otom1299,sout3168,language,19.8781,-99.61,MX,ots,,I,L,,,
5081,Temoaya Otomi,,,2,temo1245,otom1299,sout3168,language,19.6001,-99.6541,MX,ott,,I,L,,,
5082,Otuke,,,,otuk1240,boro1281,boro1285,language,-15.2698,-59.6986,BR,otu,,I,E,,,
5083,Ottawa,Nishnaabemwin,,1,otta1242,algi1248,ojib1241,language,44.5988,-83.226,CA US,otw,,I,L,,,
5084,Texcatepec Otomi,,,,texc1235,otom1299,east2737,language,20.7342,-98.2663,MX,otx,,I,L,,,
5085,Old Tamil,,,100,oldt1248,drav1251,tami1299,language,11.0,78.0,IN,oty,,I,A,,,
5086,Ixtenco Otomi,,,,ixte1237,otom1299,sout3245,language,19.2146,-98.0272,MX,otz,,I,L,,,
5087,Ouargli,,,,taga1278,afro1255,ouar1239,language,31.9454,5.28444,DZ,oua,,I,L,,,
5088,Glio-Oubi,,,,glio1241,krua1234,guer1244,language,5.39966,-7.50585,CI LR,oub,,I,L,,,
5089,Oune,,,,oung1239,sout2948,cent2394,language,-6.36069,155.708,PG,oue,,I,L,,,
5090,Old Uyghur,,Old Uighur,26,oldu1238,turk1311,karl1243,language,42.852778,89.529167,CN,oui,,I,H,,,
5091,Ouma,,,,ouma1237,aust1307,oumi1237,language,-10.2288,149.101,PG,oum,,I,E,,,
5092,Elfdalian,,Övdalian,272,elfd1234,indo1319,ovan1234,dialect,,,SE,ovd,,I,L,,,
5093,Owiniga,,,,owin1240,left1242,left1242,language,-4.47476,141.697,PG,owi,,I,L,,,
5094,Old Welsh,,,20,oldw1239,indo1319,oldm1247,language,52.582,-4.089,GB,owl,,I,H,,,
5095,Oy,,"Oi, The",,oyyy1238,aust1305,nucl1299,language,15.42,106.658,LA,oyb,,I,L,,,
5096,Oyda,,,1,oyda1235,gong1255,cent2046,language,6.13322,36.8541,ET,oyd,,I,L,,,
5097,Wayampi,,"Guayapi, Oiampi, Oiampí",4,waya1270,tupi1275,waya1271,language,1.73817,-52.6887,BR GF,oym,,I,L,,,
5098,Oya'oya,,,,oyao1237,aust1307,suau1243,language,-10.5392,150.658,PG,oyy,,I,L,,,
5099,Koonzime,,,,koon1245,atla1278,njem1234,language,3.25933,13.54152,CM,ozm,,I,L,,,
5100,Pareci,,"Parecis, Parecís, Paresi, Paresí",3,pare1272,araw1281,pare1273,language,-14.5929,-57.4059,BR,pab,,I,L,,,
5101,Pacoh,,,5,paco1243,aust1305,katu1271,language,16.3353,107.094,LA VN,pac,,I,L,,,
5102,Paumarí,,,14,paum1247,araw1282,araw1282,language,-5.78403,-64.2803,BR,pad,,I,L,,,
5103,Pagibete,,,,pagi1243,atla1278,paga1238,language,3.15636,22.1212,CD,pae,,I,L,,,
5104,Paranawát,,,,para1313,tupi1275,kawa1292,language,-9.34239,-59.053,BR,paf,,I,E,,,
5105,Pangasinan,Pangasinan,,66,pang1290,aust1307,west2550,language,15.9377,120.365,PH,pag,,I,L,,pag,"Pedro Orata (1899 – 1989), a Filipino educator known as the Father of Barrio High Schools"
5106,Tenharim,,Parintintín,1,tenh1241,tupi1275,kawa1292,language,-7.92626,-61.936,BR,pah,,I,L,,,
5107,Pe,,,,peee1238,atla1278,taro1266,language,9.27191,9.56437,NG,pai,,I,L,,,
